,temp,rh,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2018-10-21,10.725,63.583333333333336,229.2083333333333,0.7958333333333334,3.408333333333333,10.0,0.4347826086956521,13.91304347826087,7.6521739130434785,15.979166666666666,35.75833333333333,1479.0,2,1395.0,1633.5,1748.5,1649.5,294,0,0,0,1
2018-10-22,9.729166666666666,76.75,191.0,0.4083333333333334,1.4791666666666667,8.0,15.08695652173913,35.391304347826086,30.65217391304348,23.266666666666666,15.979166666666666,1699.5,3,1479.0,1395.0,1633.5,1748.5,295,0,0,0,0
2018-10-23,10.291666666666666,75.875,222.2083333333333,0.4708333333333334,1.9,10.0,21.95652173913044,35.04347826086956,35.91304347826087,24.495454545454542,23.266666666666666,1716.5,3,1699.5,1479.0,1395.0,1633.5,296,0,0,0,0
2018-10-24,13.679166666666667,67.70833333333333,253.41666666666663,1.0458333333333334,5.808333333333334,11.0,2.5217391304347827,15.26086956521739,9.956521739130435,12.008333333333333,24.495454545454542,1729.0,3,1716.5,1699.5,1479.0,1395.0,297,0,0,0,0
2018-10-25,11.291666666666666,81.0,175.16666666666666,0.4624999999999999,1.7625,8.0,15.130434782608695,28.39130434782609,27.043478260869566,18.0875,12.008333333333333,1776.5,3,1729.0,1716.5,1699.5,1479.0,298,0,0,1,0
2018-10-26,11.083333333333334,83.5,162.79166666666666,0.425,1.5958333333333332,7.0,9.695652173913045,26.60869565217392,21.65217391304348,18.07916666666667,18.0875,1274.5,2,1776.5,1729.0,1716.5,1699.5,299,1,0,0,0
2018-10-27,9.816666666666666,95.41666666666669,164.79166666666666,0.4208333333333333,2.1041666666666665,7.0,9.173913043478262,22.0,18.82608695652174,14.275,18.07916666666667,1334.0,2,1274.5,1776.5,1729.0,1716.5,300,0,1,0,1
2018-10-28,9.175,98.0,184.66666666666663,0.2375,1.2458333333333331,8.0,2.391304347826087,15.130434782608695,9.73913043478261,8.841666666666667,14.275,1425.0,2,1334.0,1274.5,1776.5,1729.0,301,0,0,0,1
2018-10-29,13.470833333333331,95.36363636363636,206.7083333333333,0.2791666666666667,1.6166666666666665,9.0,11.130434782608695,29.08695652173913,24.217391304347824,17.495833333333334,8.841666666666667,1665.5,3,1425.0,1334.0,1274.5,1776.5,302,0,0,0,0
2018-10-30,13.445833333333333,71.29166666666667,183.29166666666663,1.075,4.508333333333334,8.0,2.260869565217391,18.043478260869566,11.217391304347826,13.070833333333333,17.495833333333334,1694.0,3,1665.5,1425.0,1334.0,1274.5,303,0,0,0,0
2018-10-31,10.529166666666669,78.5,159.75,0.5125000000000001,2.0625,7.0,16.17391304347826,30.43478260869565,28.782608695652176,17.345833333333335,13.070833333333333,1784.5,3,1694.0,1665.5,1425.0,1334.0,304,0,0,1,0
2018-11-01,9.958333333333334,86.91666666666667,208.8333333333333,0.3166666666666667,1.2541666666666669,9.0,9.869565217391305,29.17391304347826,23.26086956521739,24.23333333333333,17.345833333333335,1287.5,2,1784.5,1694.0,1665.5,1425.0,305,1,0,0,0
2018-11-02,12.108333333333334,90.6818181818182,208.5833333333333,0.2125,0.9666666666666668,9.0,14.826086956521738,30.0,27.52173913043478,24.129166666666663,24.23333333333333,1479.0,2,1287.5,1784.5,1694.0,1665.5,306,0,1,0,0
2018-11-03,14.508333333333333,95.20833333333331,201.66666666666663,0.2375,0.8916666666666666,9.0,7.608695652173913,19.08695652173913,16.17391304347826,28.916666666666668,24.129166666666663,1291.5,2,1479.0,1287.5,1784.5,1694.0,307,0,0,0,1
2018-11-04,13.775,94.66666666666669,189.0,0.3458333333333334,1.1416666666666666,8.0,2.4347826086956523,12.956521739130435,8.73913043478261,31.258333333333336,28.916666666666668,1463.0,2,1291.5,1479.0,1287.5,1784.5,308,0,0,0,1
2018-11-05,12.691666666666668,91.70833333333331,161.375,0.4333333333333333,1.5916666666666668,7.0,3.260869565217391,15.304347826086955,10.521739130434783,37.9125,31.258333333333336,1678.0,3,1463.0,1291.5,1479.0,1287.5,309,0,0,0,0
2018-11-06,12.2875,91.66666666666669,186.5833333333333,0.3166666666666667,1.1583333333333334,8.0,3.0454545454545454,23.227272727272727,14.636363636363637,46.94166666666666,37.9125,1699.5,3,1678.0,1463.0,1291.5,1479.0,310,0,0,0,0
2018-11-07,11.908333333333331,94.5,179.58333333333334,0.2833333333333333,1.1125,8.0,15.652173913043478,25.782608695652176,26.08695652173913,49.93333333333334,46.94166666666666,1762.0,3,1699.5,1678.0,1463.0,1291.5,311,0,0,0,0
2018-11-08,11.079166666666666,90.20833333333331,204.375,0.4375,1.6875,9.0,11.608695652173912,25.08695652173913,22.347826086956523,29.125,49.93333333333334,1768.0,3,1762.0,1699.5,1678.0,1463.0,312,0,0,0,0
2018-11-09,11.470833333333331,88.0,172.08333333333334,0.3083333333333333,1.1125,8.0,3.1739130434782608,23.82608695652174,15.08695652173913,30.791666666666668,29.125,1645.5,3,1768.0,1762.0,1699.5,1678.0,313,0,0,0,0
2018-11-10,10.195833333333333,89.16666666666667,184.79166666666663,0.425,1.4958333333333331,8.0,7.434782608695652,19.30434782608696,16.130434782608695,37.391666666666666,30.791666666666668,1369.5,2,1645.5,1768.0,1762.0,1699.5,314,0,0,0,1
2018-11-11,10.3375,82.0,188.375,0.4125,1.6791666666666665,8.0,13.130434782608695,21.73913043478261,22.0,18.77083333333333,37.391666666666666,1463.0,2,1369.5,1645.5,1768.0,1762.0,315,0,0,0,1
2018-11-12,10.2375,84.75,212.9583333333333,0.2625,1.2916666666666667,9.0,38.04347826086956,29.95652173913044,46.04347826086956,22.90833333333333,18.77083333333333,1677.5,3,1463.0,1369.5,1645.5,1768.0,316,0,0,0,0
2018-11-13,9.408333333333331,90.66666666666669,218.16666666666663,0.2749999999999999,0.9875,10.0,52.08695652173913,28.782608695652176,56.69565217391305,29.054166666666664,22.90833333333333,1642.0,3,1677.5,1463.0,1369.5,1645.5,317,0,0,0,0
2018-11-14,8.595833333333333,91.25,221.375,0.3374999999999999,1.2375,10.0,22.17391304347826,30.347826086956523,33.69565217391305,21.558333333333334,29.054166666666664,1672.5,3,1642.0,1677.5,1463.0,1369.5,318,0,0,0,0
2018-11-15,8.6,79.16666666666667,162.33333333333334,0.3333333333333333,1.2416666666666667,7.0,13.869565217391305,27.782608695652176,25.695652173913043,26.09583333333333,21.558333333333334,1743.5,3,1672.5,1642.0,1677.5,1463.0,319,0,0,0,0
2018-11-16,7.033333333333334,70.54166666666667,158.79166666666666,0.4333333333333333,1.8666666666666665,7.0,8.217391304347826,26.91304347826087,20.782608695652176,21.454166666666666,26.09583333333333,1616.5,3,1743.5,1672.5,1642.0,1677.5,320,0,0,0,0
2018-11-17,4.2,68.0,107.25,0.4666666666666666,1.8625,5.0,5.086956521739131,28.52173913043478,19.17391304347826,19.4375,21.454166666666666,1382.0,2,1616.5,1743.5,1672.5,1642.0,321,0,0,0,1
2018-11-18,3.3875,73.91666666666667,178.41666666666666,0.3625,1.25,8.0,1.2608695652173914,24.13043478260869,13.565217391304348,20.004166666666663,19.4375,1469.5,2,1382.0,1616.5,1743.5,1672.5,322,0,0,0,1
2018-11-19,1.1791666666666667,97.04166666666669,185.54166666666663,0.4291666666666667,1.6833333333333331,8.0,5.695652173913044,28.43478260869565,19.347826086956523,24.275,20.004166666666663,1648.0,3,1469.5,1382.0,1616.5,1743.5,323,0,0,0,0
2018-11-20,1.5916666666666668,96.16666666666669,244.91666666666663,0.4416666666666666,1.6458333333333333,11.0,5.260869565217392,23.82608695652174,16.695652173913043,12.879166666666668,24.275,1636.5,3,1648.0,1469.5,1382.0,1616.5,324,0,0,0,0
2018-11-21,3.5625,91.25,192.4583333333333,0.3333333333333333,1.2083333333333333,9.0,17.26086956521739,28.95652173913044,28.95652173913044,21.066666666666663,12.879166666666668,1674.0,3,1636.5,1648.0,1469.5,1382.0,325,0,0,0,0
2018-11-22,4.7125,96.25,197.0,0.2375,0.7666666666666666,9.0,18.217391304347824,25.91304347826087,28.13043478260869,25.7375,21.066666666666663,1763.5,3,1674.0,1636.5,1648.0,1469.5,326,0,0,0,0
2018-11-23,5.525,94.04166666666669,194.41666666666663,0.3458333333333334,1.1625,9.0,13.652173913043478,27.39130434782609,25.347826086956523,31.33333333333333,25.7375,1641.5,3,1763.5,1674.0,1636.5,1648.0,327,0,0,0,0
2018-11-24,5.4750000000000005,98.16666666666669,190.5,0.2875,1.0666666666666669,8.0,6.086956521739131,17.52173913043478,14.08695652173913,25.3375,31.33333333333333,1341.0,2,1641.5,1763.5,1674.0,1636.5,328,0,0,0,1
2018-11-25,6.708333333333333,95.95833333333331,158.29166666666666,0.2083333333333333,0.8958333333333334,7.0,8.608695652173912,21.08695652173913,17.869565217391305,18.65,25.3375,1399.0,2,1341.0,1641.5,1763.5,1674.0,329,0,0,0,1
2018-11-26,5.741666666666667,88.58333333333333,266.0,1.025,3.520833333333333,12.0,8.0,16.043478260869566,14.869565217391305,5.145833333333333,18.65,1635.5,3,1399.0,1341.0,1641.5,1763.5,330,0,0,0,0
2018-11-27,4.15,79.875,249.375,0.8083333333333332,3.0375,11.0,5.217391304347826,20.13043478260869,14.782608695652174,6.533333333333334,5.145833333333333,1659.0,3,1635.5,1399.0,1341.0,1641.5,331,0,0,0,0
2018-11-28,2.2041666666666666,66.83333333333333,237.8333333333333,1.0041666666666669,3.408333333333333,11.0,11.652173913043478,24.30434782608696,22.217391304347824,22.375,6.533333333333334,1673.5,3,1659.0,1635.5,1399.0,1341.0,332,0,0,0,0
2018-11-29,0.1166666666666666,72.125,176.45833333333334,0.6458333333333334,1.9875,8.0,2.0869565217391304,21.65217391304348,12.956521739130435,24.53333333333333,22.375,1753.0,3,1673.5,1659.0,1635.5,1399.0,333,0,0,0,0
2018-11-30,-2.6625,87.58333333333333,179.41666666666666,0.6458333333333334,1.6958333333333335,8.0,10.043478260869565,29.60869565217392,23.565217391304348,40.87916666666667,24.53333333333333,1654.0,3,1753.0,1673.5,1659.0,1635.5,334,0,0,0,0
2018-12-01,-0.7541666666666668,86.33333333333333,192.2083333333333,0.375,1.1958333333333333,9.0,21.782608695652176,27.52173913043478,31.73913043478261,52.85416666666666,40.87916666666667,1383.5,2,1654.0,1753.0,1673.5,1659.0,335,0,0,0,1
2018-12-02,-0.6749999999999999,97.85,207.0,0.3541666666666667,1.15,9.0,43.78260869565217,32.47826086956522,52.21739130434783,59.99583333333334,52.85416666666666,1453.0,2,1383.5,1654.0,1753.0,1673.5,336,0,0,0,1
2018-12-03,4.4125000000000005,88.70833333333333,201.91666666666663,0.25,1.0083333333333333,9.0,111.6086956521739,41.08695652173913,111.0,53.31666666666666,59.99583333333334,1679.0,3,1453.0,1383.5,1654.0,1753.0,337,0,0,0,0
2018-12-04,7.45,77.625,174.70833333333334,0.4375,2.2375000000000003,8.0,59.47826086956522,38.08695652173913,67.6086956521739,25.781818181818185,53.31666666666666,1714.0,3,1679.0,1453.0,1383.5,1654.0,338,0,0,0,0
2018-12-05,4.1875,78.75,197.29166666666663,0.3416666666666666,1.2833333333333334,9.0,13.782608695652174,33.0,28.39130434782609,19.404166666666665,25.781818181818185,1699.5,3,1714.0,1679.0,1453.0,1383.5,339,0,0,0,0
2018-12-06,2.9375,84.25,184.3333333333333,0.325,1.0583333333333331,8.0,31.82608695652174,43.69565217391305,48.43478260869565,38.42083333333333,19.404166666666665,1749.5,3,1699.5,1714.0,1679.0,1453.0,340,0,0,0,0
2018-12-07,3.983333333333333,88.45833333333333,203.3333333333333,0.25,1.0333333333333334,9.0,104.8695652173913,44.21739130434783,107.08695652173913,50.9125,38.42083333333333,1636.5,3,1749.5,1699.5,1714.0,1679.0,341,0,0,1,0
2018-12-08,5.4,88.70833333333333,215.3333333333333,0.2958333333333333,1.725,10.0,53.56521739130435,39.391304347826086,63.56521739130435,26.329166666666666,50.9125,1339.5,2,1636.5,1749.5,1699.5,1714.0,342,1,0,0,1
2018-12-09,2.7541666666666664,87.5,225.4583333333333,0.3125,1.8958333333333333,10.0,23.17391304347826,38.30434782608695,38.52173913043478,21.416666666666668,26.329166666666666,1428.5,2,1339.5,1636.5,1749.5,1699.5,343,0,1,0,1
2018-12-10,2.725,85.29166666666667,185.0833333333333,0.6,2.670833333333333,8.0,32.82608695652174,39.65217391304348,47.0,19.141666666666666,21.416666666666668,1692.0,3,1428.5,1339.5,1636.5,1749.5,344,0,0,0,0
2018-12-11,1.9125,74.79166666666667,207.04166666666663,0.5166666666666667,2.658333333333333,9.0,28.30434782608696,37.52173913043478,42.30434782608695,18.14583333333333,19.141666666666666,1648.0,3,1692.0,1428.5,1339.5,1636.5,345,0,0,0,0
2018-12-12,3.404166666666667,61.66666666666666,250.79166666666663,0.7166666666666667,3.033333333333333,11.0,14.434782608695652,27.782608695652176,26.17391304347826,16.279166666666665,18.14583333333333,1703.5,3,1648.0,1692.0,1428.5,1339.5,346,0,0,0,0
2018-12-13,0.35,90.45833333333331,190.8333333333333,0.6666666666666666,1.7708333333333333,8.0,8.0,25.782608695652176,19.91304347826087,18.654166666666665,16.279166666666665,1739.0,3,1703.5,1648.0,1692.0,1428.5,347,0,0,0,0
2018-12-14,-0.5875,89.70833333333333,187.75,0.45,1.7625,8.0,4.391304347826087,24.60869565217392,16.304347826086957,18.766666666666666,18.654166666666665,1617.0,3,1739.0,1703.5,1648.0,1692.0,348,0,0,0,0
2018-12-15,-0.3208333333333333,74.45833333333333,252.625,0.8541666666666666,2.966666666666667,11.0,5.782608695652174,19.60869565217392,14.73913043478261,18.741666666666667,18.766666666666666,1361.5,2,1617.0,1739.0,1703.5,1648.0,349,0,0,0,1
2018-12-16,-3.7,91.16666666666669,190.29166666666663,0.4208333333333333,1.2833333333333334,8.0,20.17391304347826,33.0,33.391304347826086,31.0125,18.741666666666667,1430.5,2,1361.5,1617.0,1739.0,1703.5,350,0,0,0,1
2018-12-17,-2.2916666666666665,89.125,227.9583333333333,0.2458333333333333,0.9333333333333336,10.0,109.6086956521739,54.73913043478261,116.56521739130434,52.0375,31.0125,1678.5,3,1430.5,1361.5,1617.0,1739.0,351,0,0,0,0
2018-12-18,-1.4291666666666665,89.54166666666667,201.16666666666663,0.275,0.975,9.0,129.82608695652175,63.52173913043478,137.1304347826087,49.09583333333333,52.0375,1694.5,3,1678.5,1430.5,1361.5,1617.0,352,0,0,0,0
2018-12-19,-0.3458333333333334,92.70833333333331,202.5,0.4083333333333334,1.2416666666666667,9.0,68.04347826086956,49.95652173913044,80.65217391304348,44.5625,49.09583333333333,1741.5,3,1694.5,1678.5,1430.5,1361.5,353,0,0,0,0
2018-12-20,-0.1624999999999999,93.16666666666669,173.83333333333334,0.3625,1.1375,8.0,46.52173913043478,45.08695652173913,60.869565217391305,48.37916666666666,44.5625,1732.0,3,1741.5,1694.5,1678.5,1430.5,354,0,0,0,0
2018-12-21,-0.6041666666666666,97.08333333333331,192.41666666666663,0.3416666666666666,1.1333333333333333,9.0,107.95652173913044,51.34782608695652,113.3913043478261,49.17083333333333,48.37916666666666,1551.0,3,1732.0,1741.5,1694.5,1678.5,355,0,0,0,0
2018-12-22,3.158333333333333,85.375,227.625,0.3791666666666666,2.0458333333333334,10.0,62.869565217391305,41.21739130434783,71.8695652173913,25.704166666666666,49.17083333333333,1223.5,2,1551.0,1732.0,1741.5,1694.5,356,0,0,0,1
2018-12-23,4.425,86.125,199.9583333333333,0.2125,1.2291666666666667,9.0,40.27272727272727,44.77272727272727,55.77272727272727,22.6875,25.704166666666666,1265.0,2,1223.5,1551.0,1732.0,1741.5,357,0,0,0,1
2018-12-24,5.466666666666666,66.15789473684211,244.91666666666663,0.975,4.25,11.0,29.695652173913043,22.13043478260869,35.43478260869565,19.804166666666667,22.6875,1149.0,2,1265.0,1223.5,1551.0,1732.0,358,0,0,1,0
2018-12-25,3.154166666666667,64.75,271.875,0.7125,3.3541666666666665,12.0,0.3043478260869565,18.13043478260869,9.608695652173912,8.695833333333333,19.804166666666667,817.5,2,1149.0,1265.0,1223.5,1551.0,359,1,0,1,0
2018-12-26,-0.2041666666666667,82.29166666666667,208.4583333333333,0.2958333333333333,1.3958333333333333,9.0,17.956521739130434,41.69565217391305,36.34782608695652,23.35,8.695833333333333,962.0,2,817.5,1149.0,1265.0,1223.5,360,1,1,0,0
2018-12-27,0.3291666666666666,81.0,211.375,0.2625,1.1041666666666667,9.0,62.78260869565217,51.95652173913044,77.56521739130434,33.96666666666667,23.35,1391.0,2,962.0,817.5,1149.0,1265.0,361,0,1,0,0
2018-12-28,2.470833333333333,85.16666666666667,205.125,0.2041666666666667,1.0875,9.0,98.21739130434784,54.30434782608695,107.2608695652174,38.575,33.96666666666667,1277.5,2,1391.0,962.0,817.5,1149.0,362,0,0,0,0
2018-12-29,1.675,86.75,183.5833333333333,0.4666666666666666,1.4833333333333334,8.0,27.91304347826087,40.95652173913044,43.73913043478261,29.416666666666668,38.575,1089.0,2,1277.5,1391.0,962.0,817.5,363,0,0,0,1
2018-12-30,3.158333333333333,77.95833333333333,186.79166666666663,0.5166666666666667,3.0125,8.0,18.39130434782609,25.95652173913044,28.347826086956523,23.65,29.416666666666668,1173.0,2,1089.0,1277.5,1391.0,962.0,364,0,0,0,1
2018-12-31,5.429166666666667,68.45833333333333,191.3333333333333,0.4875,2.0708333333333333,8.0,4.608695652173913,26.347826086956523,17.26086956521739,12.020833333333334,23.65,1110.5,2,1173.0,1089.0,1277.5,1391.0,365,0,0,1,0
2019-01-04,-1.2666666666666666,66.70833333333333,242.66666666666663,0.75,2.920833333333333,11.0,4.0,30.43478260869565,18.95652173913044,14.658333333333331,8.1,1406.0,2,1110.5,1173.0,1089.0,1277.5,4,0,0,0,0
2019-01-05,0.6749999999999999,78.70833333333333,232.125,0.45,2.004166666666667,10.0,22.82608695652174,52.17391304347826,45.60869565217392,29.825,14.658333333333331,1321.0,2,1406.0,1110.5,1173.0,1089.0,5,0,0,1,1
2019-01-06,2.5,77.25,214.9583333333333,0.5666666666666667,2.7916666666666665,10.0,6.217391304347826,27.47826086956522,19.13043478260869,13.8375,29.825,1083.0,2,1321.0,1406.0,1110.5,1173.0,6,1,0,0,1
2019-01-07,-0.6124999999999999,90.95833333333331,185.3333333333333,0.5541666666666667,1.6833333333333331,8.0,1.391304347826087,26.60869565217392,14.652173913043478,16.212500000000002,13.8375,1356.5,2,1083.0,1321.0,1406.0,1110.5,7,0,1,0,0
2019-01-08,-1.1666666666666667,95.84210526315788,207.625,0.3708333333333333,1.4,9.0,44.26086956521739,36.95652173913044,54.69565217391305,32.979166666666664,16.212500000000002,1651.0,3,1356.5,1083.0,1321.0,1406.0,8,0,0,0,0
2019-01-09,1.325,80.0909090909091,213.0,0.4375,1.8458333333333328,9.0,42.47826086956522,45.869565217391305,58.130434782608695,29.46666666666667,32.979166666666664,1670.5,3,1651.0,1356.5,1083.0,1321.0,9,0,0,0,0
2019-01-10,1.4791666666666667,71.375,226.625,0.8708333333333332,2.9333333333333336,10.0,11.0,31.08695652173913,25.08695652173913,15.554166666666667,29.46666666666667,1689.5,3,1670.5,1651.0,1356.5,1083.0,10,0,0,0,0
2019-01-11,0.3666666666666667,56.125,259.3333333333333,0.6,2.5458333333333334,12.0,9.0,31.65217391304348,23.73913043478261,16.95,15.554166666666667,1746.5,3,1689.5,1670.5,1651.0,1356.5,11,0,0,0,0
2019-01-12,0.8333333333333334,68.45833333333333,234.5833333333333,0.2916666666666667,1.375,10.0,43.17391304347826,59.30434782608695,65.69565217391305,36.329166666666666,16.95,1600.5,3,1746.5,1689.5,1670.5,1651.0,12,0,0,0,1
2019-01-13,2.8875,77.08333333333333,212.8333333333333,0.3541666666666667,1.525,9.0,21.08695652173913,41.95652173913044,38.78260869565217,31.604166666666668,36.329166666666666,1291.5,2,1600.5,1746.5,1689.5,1670.5,13,0,0,0,1
2019-01-14,4.916666666666667,67.91304347826087,270.0416666666667,1.0916666666666666,5.295833333333333,12.0,9.347826086956522,25.0,20.47826086956522,11.875,31.604166666666668,1419.5,2,1291.5,1600.5,1746.5,1689.5,14,0,0,0,0
2019-01-15,1.4333333333333331,73.29166666666667,250.8333333333333,0.625,2.9416666666666664,11.0,14.73913043478261,36.04347826086956,30.695652173913043,16.804166666666667,11.875,1669.0,3,1419.5,1291.5,1600.5,1746.5,15,0,0,0,0
2019-01-16,0.8208333333333333,83.79166666666667,197.91666666666663,0.2875,1.2541666666666669,9.0,101.04347826086956,69.82608695652173,117.56521739130434,53.86666666666667,16.804166666666667,1698.5,3,1669.0,1419.5,1291.5,1600.5,16,0,0,0,0
2019-01-17,3.6208333333333336,76.875,161.08333333333334,0.3666666666666667,1.6833333333333331,7.0,79.47826086956522,66.34782608695652,98.30434782608695,43.278260869565216,53.86666666666667,1710.0,3,1698.5,1669.0,1419.5,1291.5,17,0,0,0,0
2019-01-18,2.6375,72.26315789473684,235.66666666666663,0.8458333333333333,2.845833333333333,10.0,5.956521739130435,28.52173913043478,19.47826086956522,11.056521739130435,43.278260869565216,1754.0,3,1710.0,1698.5,1669.0,1419.5,18,0,0,0,0
2019-01-19,-1.65,78.08333333333333,190.7083333333333,0.4333333333333333,1.35,8.0,2.739130434782609,34.608695652173914,20.217391304347824,17.405882352941177,11.056521739130435,1595.0,3,1754.0,1710.0,1698.5,1669.0,19,0,0,0,1
