,temp,pm10,pressure,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2013-06-01,9.474799,5.3480034,961.0512,148.51506,1.372965,0.33432147,89.29623,152,0,0,0,1,4.714998
2013-06-02,13.406859,5.378002,965.8483,213.20465,3.7978008,1.01919,67.38458,153,0,0,0,1,5.3480034
2013-06-03,13.61329,3.7510016,969.1931,224.79242,5.150643,1.5213333,66.61373,154,0,0,0,0,5.378002
2013-06-04,14.700364,3.2100008,975.4448,271.10208,8.472386,2.7185361,50.838486,155,0,0,0,0,3.7510016
2013-06-05,14.080879,,975.0627,269.51434,5.4044857,1.4687399,60.448395,156,0,0,0,0,3.2100008
2013-06-06,15.913644,7.9320045,976.4951,165.05043,2.6024678,0.67647105,75.62057,157,0,0,0,0,
2013-06-07,16.128832,13.549994,978.6201,113.16494,2.661047,0.6912682,80.46948,158,0,0,0,0,7.9320045
2013-06-08,18.223179,11.019997,977.9781,121.28153,2.839712,0.8069388,70.30741,159,0,0,0,1,13.549994
2013-06-09,19.477428,14.369996,975.0417,72.28673,3.022934,0.95866746,68.550964,160,0,0,0,1,11.019997
2013-06-10,21.246136,14.789996,969.6201,119.37754,4.590241,1.4257463,61.685703,161,0,0,0,0,14.369996
2013-06-11,18.523016,10.089997,967.6407,152.1498,3.6624177,0.8331458,65.626564,162,0,0,0,0,14.789996
2013-06-12,16.04806,9.592996,972.9131,186.03557,2.9021952,0.8206701,72.023125,163,0,0,0,0,10.089997
2013-06-13,17.988852,13.320004,978.26996,128.13705,4.3461614,1.4752041,57.054935,164,0,0,0,0,9.592996
2013-06-14,19.735634,16.31,979.19946,115.02317,3.4678068,1.0679735,57.60678,165,0,0,0,0,13.320004
2013-06-15,20.855274,15.5,977.06134,103.86523,3.0938797,0.9880912,65.39741,166,0,0,0,1,16.31
2013-06-16,21.289642,16.099995,976.4729,139.78398,2.6636503,0.7119573,70.19378,167,0,0,0,1,15.5
2013-06-17,22.725172,17.070005,977.13007,141.30074,2.8162801,0.85033655,72.356285,168,0,0,0,0,16.099995
2013-06-18,25.385187,26.010008,976.9341,104.76603,3.0268383,0.98864484,67.478424,169,0,0,0,0,17.070005
2013-06-19,26.360619,28.78002,976.77814,68.732445,2.924977,1.0481523,66.982414,170,0,0,0,0,26.010008
2013-06-20,27.227583,34.310024,976.20514,132.63278,3.2299118,0.90539914,65.89681,171,0,0,0,0,28.78002
2013-06-21,27.177385,31.020012,973.76807,118.569115,3.1885812,0.92372257,63.65894,172,0,0,0,0,34.310024
2013-06-22,26.078493,27.780016,972.7856,109.66091,3.5537217,0.96023387,56.791824,173,0,0,0,1,31.020012
2013-06-23,23.410458,28.5,974.117,144.58018,2.7412708,0.77140456,71.72504,174,0,0,0,1,27.780016
2013-06-24,21.770376,10.089997,973.441,199.74983,3.8498697,1.0926754,69.548515,175,0,0,0,0,28.5
2013-06-25,14.394097,5.2980013,974.3618,275.11224,6.0084987,1.7124109,76.34953,176,0,0,0,0,10.089997
2013-06-26,15.656375,5.104999,976.16315,161.70041,3.596105,0.95218635,65.60614,177,0,0,0,0,5.2980013
2013-06-27,15.239243,6.282001,981.8558,214.55983,4.6016307,1.3814664,57.883022,178,0,0,0,0,5.104999
2013-06-28,13.990481,10.5599985,982.4314,112.86196,2.5165522,0.69030684,61.727356,179,0,0,0,0,6.282001
2013-06-29,15.124523,16.520004,979.1662,163.80516,3.0668676,0.9557238,60.53159,180,0,0,0,1,10.5599985
2013-06-30,17.77102,10.429995,977.5215,202.6784,2.9741182,0.90139705,55.535664,181,0,0,0,1,16.520004
2013-07-01,18.212576,10.399996,978.78546,161.82916,4.379357,1.2580444,58.191727,182,0,0,0,0,10.429995
2013-07-02,18.2175,15.530009,979.736,110.68441,2.8100967,0.6953804,62.12894,183,0,0,0,0,10.399996
2013-07-03,20.023794,17.650007,977.6382,136.58958,3.7245762,1.136125,66.76292,184,0,0,0,0,15.530009
2013-07-04,20.503029,16.96999,975.0561,105.2421,3.7017958,1.1518224,71.37524,185,0,0,0,0,17.650007
2013-07-05,21.002367,15.580002,978.6871,172.62746,3.7821789,0.9279978,71.94603,186,0,0,0,0,16.96999
2013-07-06,23.362785,10.25,982.4885,200.11333,4.876301,1.4342041,57.883423,187,0,0,0,1,15.580002
2013-07-07,22.128881,13.400002,983.9511,235.60358,4.4089723,1.345758,64.92267,188,0,0,0,1,10.25
2013-07-08,21.251005,18.44,985.0915,164.62315,3.4528363,1.0342233,71.83348,189,0,0,0,0,13.400002
2013-07-09,22.374598,23.109991,984.9019,81.13262,2.8641195,0.80622095,64.9773,190,0,0,0,0,18.44
2013-07-10,22.690735,24.060005,981.17926,81.77117,2.7785294,0.8242023,62.436214,191,0,0,0,0,23.109991
2013-07-11,23.109095,25.81001,975.07,79.94094,2.952964,0.9686453,64.00002,192,0,0,0,0,24.060005
2013-07-12,18.923632,19.40001,974.37494,139.83163,3.0725417,0.80305225,79.77326,193,0,0,0,0,25.81001
2013-07-13,18.737518,17.260006,978.27454,112.37362,2.687472,0.79012394,66.72958,194,0,0,0,1,19.40001
2013-07-14,20.239697,15.200007,978.7719,97.05526,2.8256905,0.91598445,63.00698,195,0,0,0,1,17.260006
2013-07-15,20.864344,16.760006,979.19116,93.177666,2.910332,0.90642077,58.920086,196,0,0,0,0,15.200007
2013-07-16,20.799408,21.770006,978.6961,144.55249,3.3054125,0.9934173,61.024124,197,0,0,0,0,16.760006
2013-07-17,20.056223,,982.5445,114.81284,2.691638,0.6910083,62.488495,198,0,0,0,0,21.770006
2013-07-18,21.58879,18.5,981.5678,93.36203,3.1631966,1.022457,59.23113,199,0,0,0,0,
2013-07-19,22.11359,20.590012,980.6122,65.47614,3.1501086,1.0340105,60.704613,200,0,0,0,0,18.5
2013-07-20,23.726648,19.84999,978.34656,76.8232,3.4119759,1.1455721,57.67348,201,0,0,0,1,20.590012
2013-07-21,24.142721,21.890009,977.3557,115.73562,3.3916533,0.98732775,60.037136,202,0,0,0,1,19.84999
2013-07-22,23.163671,15.179994,980.0319,103.00256,2.6844785,0.6423112,59.5105,203,0,0,0,0,21.890009
2013-07-23,23.020575,16.549994,977.9189,78.63693,3.2575731,1.0659121,57.803715,204,0,0,0,0,15.179994
2013-07-24,25.053246,21.340012,974.3809,125.77847,3.6074183,1.14902,54.842953,205,0,0,0,0,16.549994
2013-07-25,24.686813,25.22999,974.84204,113.90943,3.5488403,1.1987232,58.883717,206,0,0,0,0,21.340012
2013-07-26,25.62539,20.409988,976.2785,205.52629,3.8248112,1.0763664,60.563828,207,0,0,0,0,25.22999
2013-07-27,26.40097,24.210001,976.0066,124.93575,3.6747847,1.2022599,60.998688,208,0,0,0,1,20.409988
2013-07-28,27.750898,26.21,973.75226,118.45046,3.138789,0.9802435,61.863262,209,0,0,0,1,24.210001
2013-07-29,28.782984,27.400011,973.30914,88.1,3.005685,0.86584514,63.38533,210,0,0,0,0,26.21
2013-07-30,28.180748,,972.564,150.50185,5.642054,1.6071619,58.25806,211,0,0,0,0,27.400011
2013-07-31,22.833021,7.830996,977.9294,218.48462,6.1100345,1.6979257,56.0533,212,0,0,0,0,
2013-08-01,22.219584,13.3099985,979.5825,159.10013,3.0571032,0.9805658,61.043015,213,0,0,0,0,7.830996
2013-08-02,23.703575,15.510006,979.5312,93.55843,3.124795,0.90757316,62.77956,214,0,0,0,0,13.3099985
2013-08-03,26.130167,19.609991,977.645,75.00604,3.0691454,0.96820575,61.956367,215,0,0,0,1,15.510006
2013-08-04,28.29985,20.929995,976.6661,104.015564,3.1768649,1.0398695,60.204727,216,0,0,0,1,19.609991
2013-08-05,27.960619,32.680016,978.8999,148.9648,4.728551,1.1931527,59.47553,217,0,0,0,0,20.929995
2013-08-06,24.737501,17.770006,979.357,114.892204,3.308016,0.98173475,65.74593,218,0,0,0,0,32.680016
2013-08-07,27.482141,28.340002,975.69147,78.10594,3.0738993,0.98802,62.015987,219,0,0,0,0,17.770006
2013-08-08,27.492996,31.729988,974.4173,88.37066,2.7469623,0.7366273,59.99544,220,0,0,0,0,28.340002
2013-08-09,28.844315,39.72999,973.9788,97.48053,3.30281,1.1135322,54.971844,221,0,0,0,0,31.729988
2013-08-10,24.633722,28.47999,974.52905,189.56929,5.144135,1.63207,63.754963,222,0,0,0,1,39.72999
2013-08-11,21.492964,7.678001,977.1558,206.42708,6.2948823,1.9189175,55.991795,223,0,0,0,1,28.47999
2013-08-12,21.55519,12.650001,977.5997,72.24992,3.330472,1.217895,59.77827,224,0,0,0,0,7.678001
2013-08-13,23.430265,16.929995,976.79565,78.80447,2.8309247,0.77098805,60.97089,225,0,0,0,0,12.650001
2013-08-14,19.822994,13.489995,976.5173,140.9058,3.1081975,0.9348201,77.88776,226,0,0,1,0,16.929995
2013-08-15,16.805447,11.03,981.383,144.5686,1.9493147,0.6597408,80.49008,227,1,0,0,0,13.489995
2013-08-16,18.195522,13.179996,982.9482,137.64488,2.9441776,0.8620816,63.177044,228,0,1,0,0,11.03
2013-08-17,18.874403,14.8099985,981.2292,91.577484,3.293372,1.0430106,59.511265,229,0,0,0,1,13.179996
2013-08-18,21.16302,17.539995,978.2967,83.84938,3.005359,1.0062126,60.34822,230,0,0,0,1,14.8099985
2013-08-19,23.500257,23.260004,977.04816,83.70528,3.1644983,1.1228217,59.391956,231,0,0,0,0,17.539995
2013-08-20,24.073381,32.88,975.4876,120.34747,4.5912166,1.4525083,58.36545,232,0,0,0,0,23.260004
2013-08-21,19.32602,16.950006,981.34985,288.95944,7.404949,2.249122,54.05215,233,0,0,0,0,32.88
2013-08-22,20.033165,10.839997,982.9026,183.48563,3.7573,1.0276791,55.710423,234,0,0,0,0,16.950006
2013-08-23,19.049212,16.570005,979.8116,91.99686,2.770394,0.8760807,66.03497,235,0,0,0,0,10.839997
2013-08-24,20.08066,22.700005,977.1558,99.66979,2.5435643,0.75358033,66.25735,236,0,0,0,1,16.570005
2013-08-25,17.117502,12.659999,975.3806,178.27484,2.682525,0.70920867,84.68704,237,0,0,0,1,22.700005
2013-08-26,15.523861,15.479997,971.77716,109.17521,1.5666008,0.42718926,91.87487,238,0,0,0,0,12.659999
2013-08-27,16.738838,8.423003,973.1512,207.66197,2.2705224,0.6532568,81.57148,239,0,0,0,0,15.479997
2013-08-28,17.300169,9.319,972.8968,162.76254,2.1732156,0.5134049,84.65174,240,0,0,0,0,8.423003
2013-08-29,15.975183,9.717004,973.8115,120.75991,1.9730724,0.560025,90.34,241,0,0,0,0,9.319
2013-08-30,,14.450007,979.80597,160.67221,2.855984,0.94576293,70.17054,242,0,0,0,0,9.717004
2013-08-31,,16.25,980.5621,111.48404,3.4678068,1.1718713,62.694626,243,0,0,0,1,14.450007
2013-09-01,,17.239994,979.9172,148.74045,3.5605562,1.1322843,62.717068,244,0,0,0,1,16.25
2013-09-02,,12.21,980.99146,153.3708,2.8621676,0.8457766,72.10941,245,0,0,0,0,17.239994
2013-09-03,,12.409999,982.8294,151.06273,2.430312,0.612348,65.59808,246,0,0,0,0,12.21
2013-09-04,19.495275,9.665002,982.8364,158.37721,4.1580596,1.1968471,61.20421,247,0,0,0,0,12.409999
2013-09-05,19.667028,12.969995,984.3062,89.454285,2.3274732,0.6641808,71.1735,248,0,0,0,0,9.665002
2013-09-06,20.369448,14.929994,979.04767,144.35544,2.004965,0.5388405,73.54052,249,0,0,0,0,12.969995
2013-09-07,20.046701,16.81,976.0678,106.35187,1.9525696,0.49488354,71.871216,250,0,0,0,1,14.929994
2013-09-08,19.032589,22.070005,979.1697,130.82228,2.1279802,0.63052154,75.057045,251,0,0,0,1,16.81
2013-09-09,19.35856,24.210001,979.9309,102.591705,2.096738,0.58814305,72.202354,252,0,0,0,0,22.070005
2013-09-10,16.260208,14.0999975,977.7419,115.8184,1.9922727,0.5427245,88.155334,253,0,0,0,0,24.210001
2013-09-11,15.900098,11.410001,976.6966,136.82524,2.419572,0.72752476,83.41648,254,0,0,0,0,14.0999975
2013-09-12,12.515401,6.464998,975.95264,221.7811,2.5855732,0.72402155,79.50849,255,0,0,0,0,11.410001
2013-09-13,13.061665,10.630003,975.14874,146.55305,2.2972076,0.65926564,78.356445,256,0,0,0,0,6.464998
2013-09-14,12.548093,7.446999,978.0927,129.90746,3.0092647,0.9981497,71.02848,257,0,0,0,1,10.630003
2013-09-15,15.408719,8.644004,975.7915,130.86925,2.9646797,0.82596254,66.59049,258,0,0,0,1,7.446999
2013-09-16,16.111288,10.5599985,971.388,82.56215,2.418596,0.9334845,75.16516,259,0,0,0,0,8.644004
2013-09-17,16.638155,15.979996,965.5163,118.20455,1.7387575,0.46538803,83.0399,260,0,0,0,0,10.5599985
2013-09-18,11.1738825,4.897002,964.1735,242.1993,3.366269,0.8330534,74.57176,261,0,0,0,0,15.979996
2013-09-19,11.453221,13.130004,964.0854,145.31378,2.5344515,0.7810611,76.70137,262,0,0,0,0,4.897002
2013-09-20,13.856106,8.662997,969.7761,205.71002,3.9787424,1.0458597,63.09883,263,0,0,0,0,13.130004
2013-09-21,13.767842,13.6900015,976.32837,127.7674,2.223984,0.6157113,70.58887,264,0,0,0,1,8.662997
2013-09-22,14.348996,11.049995,982.7153,148.39265,3.289466,0.91908103,68.45727,265,0,0,0,1,13.6900015
2013-09-23,14.209338,12.900001,985.3416,117.52914,2.354159,0.6771798,72.00576,266,0,0,0,0,11.049995
2013-09-24,15.194966,18.039995,979.76886,130.06323,2.3909338,0.7158356,72.76284,267,0,0,0,0,12.900001
2013-09-25,15.035865,21.06,975.5672,99.91154,2.6411955,0.9196164,74.11797,268,0,0,0,0,18.039995
2013-09-26,14.8747635,22.59999,973.8392,101.61429,2.3850763,0.8804314,79.11747,269,0,0,0,0,21.06
2013-09-27,16.830122,18.890009,972.511,126.81136,3.1436708,1.0187373,74.07749,270,0,0,0,0,22.59999
2013-09-28,11.484142,17.94,977.06537,123.3964,1.8695831,0.4232732,89.803375,271,0,0,0,1,18.890009
2013-09-29,11.321262,24.689993,975.6342,95.41746,1.3817519,0.38841805,83.99079,272,0,0,0,1,17.94
2013-09-30,9.875118,23.189997,974.0826,136.16872,1.8422457,0.39936662,88.16949,273,0,0,0,0,24.689993
2013-10-01,8.621045,10.839997,970.8604,212.71783,1.3238237,0.35797617,93.8732,274,0,0,0,0,23.189997
2013-10-02,11.3926735,17.729994,971.39966,135.7467,2.3388631,0.6030767,76.44582,275,0,0,0,0,10.839997
2013-10-03,9.523942,18.549992,980.0449,117.07667,2.3147817,0.6145347,70.86091,276,0,0,0,0,17.729994
2013-10-04,6.7331963,18.94,988.35724,200.80199,1.5688787,0.36187407,69.66983,277,0,0,0,0,18.549992
2013-10-05,7.117188,20.56,988.5002,112.22283,1.784969,0.5749901,72.27302,278,0,0,0,1,18.94
2013-10-06,6.90835,31.260008,982.5003,99.4812,2.0095212,0.6384038,78.08227,279,0,0,0,1,20.56
2013-10-07,10.86461,46.290012,983.1081,110.813835,1.1685901,0.25336337,88.09628,280,0,0,0,0,31.260008
2013-10-08,11.224074,34.489994,986.1581,144.24289,1.4178063,0.4513889,90.810036,281,0,0,0,0,46.290012
2013-10-09,12.9751215,31.380003,984.6822,87.10266,2.3378875,0.7635274,73.94489,282,0,0,0,0,34.489994
2013-10-10,12.820317,40.02001,979.28094,53.84302,1.6310372,0.6327749,81.80462,283,0,0,0,0,31.380003
2013-10-11,12.836984,48.010006,970.2639,151.26678,1.3752431,0.32195532,89.64322,284,0,0,0,0,40.02001
2013-10-12,12.189221,14.329999,972.80804,173.36975,2.5637407,0.6242345,90.46418,285,0,0,0,1,48.010006
2013-10-13,9.675323,14.579999,979.4502,150.25519,1.5464233,0.4662535,92.714455,286,0,0,0,1,14.329999
2013-10-14,10.314054,12.219996,980.73224,166.49779,2.1839552,0.7024271,82.638954,287,0,0,0,0,14.579999
2013-10-15,10.641649,20.34999,980.2491,101.29417,2.02742,0.702766,83.60322,288,0,0,0,0,12.219996
2013-10-16,11.3302,20.85999,973.1193,97.04736,2.1146374,0.6782065,79.81567,289,0,0,0,0,20.34999
2013-10-17,11.144478,7.7999973,969.6901,222.58838,5.0032206,1.3154399,63.410748,290,0,0,0,0,20.85999
2013-10-18,9.770175,17.799994,975.3659,191.26845,2.9796505,0.7645492,69.827675,291,0,0,0,0,7.7999973
2013-10-19,10.466141,20.570005,977.7083,144.4812,2.4784763,0.69518566,73.60992,292,0,0,0,1,17.799994
2013-10-20,10.202117,18.219988,981.2685,117.07929,2.2418833,0.7682646,77.80013,293,0,0,0,1,20.570005
2013-10-21,12.980184,18.270006,979.23364,180.76683,2.7355719,0.84869146,73.69015,294,0,0,0,0,18.219988
2013-10-22,15.307532,22.460007,979.93384,141.94727,2.9864848,1.0531667,75.70041,295,0,0,0,0,18.270006
2013-10-23,15.363808,19.479994,977.86993,108.1969,2.8924334,0.8942254,75.01731,296,0,0,0,0,22.460007
2013-10-24,16.241892,20.09999,975.31146,115.00031,2.9643548,1.0129317,74.714226,297,0,0,0,0,19.479994
2013-10-25,15.182762,24.590006,980.05054,174.01245,1.7703243,0.48886308,87.16987,298,0,0,1,0,20.09999
2013-10-26,13.803172,21.570005,979.7966,102.961235,2.226588,0.7870987,84.20698,299,1,0,0,1,24.590006
2013-10-27,15.2831,16.090008,979.4406,160.74586,2.7834113,1.0067072,74.301506,300,0,1,0,1,21.570005
2013-10-28,14.5167265,17.070005,975.903,102.9953,2.61516,0.82564145,78.088326,301,0,0,0,0,16.090008
2013-10-29,15.3874655,24.02001,973.59467,119.93604,2.1468554,0.7120986,81.0307,302,0,0,0,0,17.070005
2013-10-30,12.798767,15.119996,975.5921,141.03891,3.5752008,1.3408428,84.32434,303,0,0,0,0,24.02001
2013-10-31,10.696345,8.6900015,982.9051,197.13391,2.6750405,0.79402083,82.081604,304,0,0,1,0,15.119996
2013-11-01,10.619761,18.039995,986.1307,120.45063,1.6430783,0.5161293,76.98999,305,1,0,0,0,8.6900015
2013-11-02,10.190101,16.210003,981.13995,152.4879,2.468388,0.8734154,77.2143,306,0,1,0,1,18.039995
2013-11-03,9.152216,18.969988,972.7745,54.849518,2.3740106,0.95272106,87.25855,307,0,0,0,1,16.210003
2013-11-04,9.497485,11.8099985,968.6379,127.924675,3.387098,1.0840257,85.93517,308,0,0,0,0,18.969988
2013-11-05,8.075714,16.359991,965.5068,182.15497,1.2935585,0.34195146,89.98737,309,0,0,0,0,11.8099985
2013-11-06,8.175068,12.579998,959.60767,94.84534,2.0840461,0.6365542,87.44312,310,0,0,0,0,16.359991
2013-11-07,6.065415,15.239994,965.8571,189.22314,2.8777883,0.8296352,85.94395,311,0,0,0,0,12.579998
2013-11-08,9.014014,25.119997,974.4338,134.42448,2.1647546,0.68140435,84.28724,312,0,0,0,0,15.239994
2013-11-09,10.398079,22.020006,974.54047,120.58329,3.160268,1.1466435,81.58081,313,0,0,0,1,25.119997
2013-11-10,8.381436,7.5729985,972.80536,201.69664,4.121285,1.2926036,88.677345,314,0,0,0,1,22.020006
2013-11-11,6.773051,7.036001,968.23785,264.7682,2.739152,0.77551436,82.704926,315,0,0,0,0,7.5729985
2013-11-12,8.204094,3.2990007,979.22217,288.05072,7.277703,1.730526,53.04138,316,0,0,0,0,7.036001
2013-11-13,8.058928,20.030014,985.48627,161.55597,1.7293196,0.43503404,66.20168,317,0,0,0,0,3.2990007
2013-11-14,7.9371195,28.420006,984.6379,130.36626,1.2057592,0.3143134,84.95825,318,0,0,0,0,20.030014
2013-11-15,5.971796,22.030014,980.98706,160.54172,1.5763427,0.39038262,83.12288,319,0,0,0,0,28.420006
2013-11-16,5.480036,12.429996,983.54456,193.92241,1.1037241,0.33725226,94.42911,320,0,0,0,1,22.030014
2013-11-17,7.146168,15.950007,987.0864,161.44489,1.6857104,0.6074675,84.12964,321,0,0,0,1,12.429996
2013-11-18,5.5911236,19.200008,983.34845,181.25548,1.869583,0.6107638,82.26229,322,0,0,0,0,15.950007
2013-11-19,6.1613765,40.810028,977.4443,190.72319,1.5350332,0.41967145,88.777016,323,0,0,0,0,19.200008
2013-11-20,5.9708767,33.510006,969.57184,187.43501,1.3791484,0.32041106,93.78631,324,0,0,0,0,40.810028
2013-11-21,6.828932,20.429995,963.0388,157.62975,1.2567838,0.3008849,92.89559,325,0,0,0,0,33.510006
2013-11-22,6.6274953,13.23,961.66876,100.3024,1.7810639,0.43716884,93.18533,326,0,0,0,0,20.429995
2013-11-23,5.1309958,11.649999,964.2825,232.23628,1.8559142,0.5482288,92.480774,327,0,0,0,1,13.23
2013-11-24,8.251903,7.2749963,965.4799,138.25842,4.7812724,1.3423206,83.65032,328,0,0,0,1,11.649999
2013-11-25,5.594482,5.7209973,967.9732,267.2756,3.6080706,1.0988336,86.74821,329,0,0,0,0,7.2749963
2013-11-26,2.5944185,3.444,976.02344,302.32242,6.6678348,1.7574245,49.98265,330,0,0,0,0,5.7209973
2013-11-27,1.4541937,4.4570003,982.33325,280.97397,5.8545027,1.3373314,50.35933,331,0,0,0,0,3.444
2013-11-28,1.8428731,6.3959975,986.7105,296.6964,5.708928,1.7107171,47.538456,332,0,0,0,0,4.4570003
2013-11-29,0.24036145,21.539993,987.09424,196.27214,2.7033536,0.82983255,56.18602,333,0,0,0,0,6.3959975
2013-11-30,1.1529378,28.949995,981.6142,163.23257,2.184564,0.6595221,70.85468,334,0,0,0,1,21.539993
2013-12-01,2.8330204,27.590002,977.8472,140.6727,1.7185796,0.49329746,76.30136,335,0,0,0,1,28.949995
2013-12-02,2.084707,14.0599985,985.4538,184.34407,2.869978,0.9504939,69.87234,336,0,0,0,0,27.590002
2013-12-03,1.0265964,23.609991,990.4712,159.29657,2.4104598,0.8597776,76.09051,337,0,0,0,0,14.0599985
2013-12-04,-0.18898098,32.45999,991.4329,109.22065,2.3128293,0.9313342,81.7404,338,0,0,0,0,23.609991
2013-12-05,-1.1039771,53.45998,983.58545,227.96266,1.197554,0.3665584,85.62864,339,0,0,0,0,32.45999
2013-12-06,-0.23718391,49.770016,981.04114,205.28539,1.4540334,0.43626654,85.09783,340,0,0,0,0,53.45998
2013-12-07,2.6997678,12.969995,971.9289,272.41727,6.583872,1.6634054,65.56987,341,0,0,1,1,49.770016
2013-12-08,2.6284583,9.484994,980.21136,254.55556,6.443934,2.0028129,59.31067,342,1,0,0,1,12.969995
2013-12-09,1.7578598,18.520006,985.2971,90.84217,2.3587153,0.9744608,80.76511,343,0,1,0,0,9.484994
2013-12-10,3.457944,31.589996,984.948,180.22778,2.761607,0.7948623,73.40855,344,0,0,0,0,18.520006
2013-12-11,7.2991548,22.5,993.16644,131.03441,2.4540682,0.77114654,73.796486,345,0,0,0,0,31.589996
2013-12-12,4.4584856,40.760006,994.5193,155.64423,1.5024894,0.4388907,87.5684,346,0,0,0,0,22.5
2013-12-13,2.7310364,32.94999,990.9975,207.16728,1.393793,0.41633964,88.597595,347,0,0,0,0,40.760006
2013-12-14,0.83405846,25.590004,985.6767,194.36713,1.4530228,0.47716054,92.695366,348,0,0,0,1,32.94999
2013-12-15,0.4980025,26.859991,987.0124,232.73116,1.6105343,0.5127478,91.304924,349,0,0,0,1,25.590004
2013-12-16,-0.61154515,36.57999,991.91187,182.57951,1.4878446,0.38058344,94.111946,350,0,0,0,0,26.859991
2013-12-17,-0.11971849,48.04002,993.7293,215.02037,1.1933234,0.3469162,86.4705,351,0,0,0,0,36.57999
2013-12-18,-2.6097043,39.209988,992.1721,206.18971,1.7989625,0.55575967,93.997734,352,0,0,0,0,48.04002
2013-12-19,-3.005788,36.790012,986.8437,167.68599,1.7905011,0.536789,89.99884,353,0,0,0,0,39.209988
2013-12-20,-2.488209,49.149998,978.6394,177.9308,1.479709,0.40718988,88.49001,354,0,0,0,0,36.790012
2013-12-21,-0.44878563,57.62997,984.27203,139.50507,1.2310742,0.30551997,89.25512,355,0,0,0,1,49.149998
2013-12-22,0.17581904,53.239994,993.4444,163.11671,1.5158321,0.4320478,94.576935,356,0,0,0,1,57.62997
2013-12-23,0.38416544,48.579998,986.62213,164.37555,1.6225756,0.44981197,91.16561,357,0,0,0,0,53.239994
2013-12-24,1.5116043,51.0,983.45905,152.75005,1.489797,0.45640174,87.990906,358,0,0,1,0,48.579998
2013-12-25,2.7933304,26.72999,975.1833,121.26519,2.1201694,0.6363908,85.09597,359,1,0,1,0,51.0
2013-12-26,8.645524,10.290003,965.64667,180.71838,3.072074,0.7829468,73.80801,360,1,1,0,0,26.72999
2013-12-27,8.022243,17.34001,959.67993,185.94426,1.0878816,0.19296522,86.2058,361,0,1,0,0,10.290003
2013-12-28,6.6847076,11.679996,970.36115,218.14716,2.0052903,0.46386877,85.517365,362,0,0,0,1,17.34001
2013-12-29,3.0297728,17.400007,972.8642,226.49992,1.4839393,0.458858,94.021935,363,0,0,0,1,11.679996
2013-12-30,4.4913507,13.210003,977.51544,139.08894,2.5754569,0.8929277,88.71653,364,0,0,0,0,17.400007
